Subject,Condition,StimACC,StimRT
1423,Relevant Scenes,1,510
1423,Relevant Scenes,1,380
1423,Relevant Scenes,1,522
1423,Irrelevant Faces,1,481
1423,Relevant Scenes,1,452
1423,Relevant Scenes,1,421
1423,Irrelevant Faces,1,455
1423,Relevant Scenes,1,428
1423,Relevant Scenes,1,568
1423,Irrelevant Faces,1,406
1423,Irrelevant Faces,1,460
1423,Irrelevant Faces,1,428
1423,Relevant Scenes,1,456
1423,Irrelevant Faces,1,453
1423,Irrelevant Faces,1,417
1423,Categorize Scenes,1,444
1423,Categorize Faces,1,423
1423,Categorize Faces,1,435
1423,Categorize Scenes,1,485
1423,Categorize Faces,1,465
1423,Categorize Scenes,1,416
1423,Categorize Scenes,0,393
1423,Categorize Scenes,1,436
1423,Categorize Faces,1,430
1423,Categorize Scenes,1,534
1423,Categorize Scenes,1,502
1423,Categorize Faces,1,412
1423,Categorize Scenes,1,456
1423,Categorize Scenes,1,547
1423,Categorize Faces,1,494
1423,Categorize Faces,1,407
1423,Categorize Faces,1,608
1423,Categorize Scenes,1,457
1423,Categorize Faces,1,519
1423,Categorize Faces,1,452
1423,Both Scenes,1,310
1423,Both Faces,1,385
1423,Both Faces,1,503
1423,Both Scenes,1,585
1423,Both Faces,0,499
1423,Both Scenes,1,520
1423,Both Scenes,1,412
1423,Both Scenes,1,791
1423,Both Faces,1,577
1423,Both Scenes,1,519
1423,Both Scenes,1,637
1423,Both Faces,1,648
1423,Both Scenes,1,588
1423,Both Scenes,1,592
1423,Both Faces,0,414
1423,Both Faces,1,841
1423,Both Faces,1,659
1423,Both Scenes,1,449
1423,Both Faces,1,778
1423,Both Faces,1,642
1423,Irrelevant Faces,1,312
1423,Irrelevant Faces,1,347
1423,Relevant Scenes,1,373
1423,Irrelevant Faces,1,419
1423,Irrelevant Faces,1,378
1423,Irrelevant Faces,1,354
1423,Relevant Scenes,1,439
1423,Relevant Scenes,1,384
1423,Irrelevant Faces,1,297
1423,Relevant Scenes,1,483
1423,Relevant Scenes,1,354
1423,Irrelevant Faces,1,446
1423,Relevant Scenes,1,439
1423,Relevant Scenes,1,471
1423,Relevant Scenes,1,360
1423,Irrelevant Faces,1,460
1423,Relevant Scenes,1,425
1423,Irrelevant Faces,1,424
1423,Irrelevant Faces,1,390
1423,Relevant Scenes,1,658
1423,Categorize Faces,1,412
1423,Categorize Faces,1,426
1423,Categorize Scenes,1,331
1423,Categorize Faces,1,284
1423,Categorize Faces,1,420
1423,Categorize Faces,1,392
1423,Categorize Scenes,1,546
1423,Categorize Scenes,1,430
1423,Categorize Faces,1,442
1423,Categorize Scenes,1,518
1423,Categorize Scenes,0,462
1423,Categorize Faces,1,379
1423,Categorize Scenes,1,414
1423,Categorize Scenes,1,494
1423,Categorize Scenes,0,425
1423,Categorize Faces,1,474
1423,Categorize Scenes,1,551
1423,Categorize Faces,1,479
1423,Categorize Faces,1,397
1423,Categorize Scenes,1,396
1423,Both Faces,1,518
1423,Both Faces,0,718
1423,Both Scenes,1,354
1423,Both Faces,1,575
1423,Both Faces,0,526
1423,Both Faces,1,768
1423,Both Scenes,1,424
1423,Both Scenes,1,706
1423,Both Faces,1,809
1423,Both Scenes,1,548
1423,Both Scenes,1,611
1423,Both Faces,1,455
1423,Both Scenes,1,692
1423,Both Scenes,1,549
1423,Both Scenes,1,701
1423,Both Faces,1,678
1423,Both Scenes,1,498
1423,Both Faces,1,454
1423,Both Faces,1,626
1423,Both Scenes,1,630
1423,Relevant Faces,1,319
1423,Relevant Faces,1,503
1423,Irrelevant Scenes,1,405
1423,Relevant Faces,1,486
1423,Relevant Faces,1,562
1423,Relevant Faces,1,563
1423,Irrelevant Scenes,1,552
1423,Irrelevant Scenes,1,498
1423,Relevant Faces,1,458
1423,Irrelevant Scenes,1,494
1423,Irrelevant Scenes,1,579
1423,Relevant Faces,1,505
1423,Irrelevant Scenes,1,364
1423,Irrelevant Scenes,1,498
1423,Irrelevant Scenes,1,350
1423,Relevant Faces,1,475
1423,Irrelevant Scenes,1,327
1423,Relevant Faces,1,667
1423,Relevant Faces,1,457
1423,Irrelevant Scenes,1,386
1423,Categorize Faces,1,555
1423,Categorize Faces,1,425
1423,Categorize Scenes,1,416
1423,Categorize Faces,1,438
1423,Categorize Faces,1,411
1423,Categorize Faces,1,392
1423,Categorize Scenes,1,386
1423,Categorize Faces,1,439
1423,Categorize Faces,1,423
1423,Categorize Scenes,1,380
1423,Categorize Scenes,0,364
1423,Categorize Faces,1,480
1423,Categorize Scenes,1,419
1423,Categorize Faces,1,477
1423,Categorize Scenes,0,370
1423,Categorize Scenes,1,496
1423,Categorize Scenes,1,520
1423,Categorize Faces,1,438
1423,Categorize Scenes,1,589
1423,Categorize Scenes,1,502
1423,Both Faces,1,313
1423,Both Faces,1,628
1423,Both Scenes,1,655
1423,Both Faces,1,519
1423,Both Faces,0,462
1423,Both Faces,1,517
1423,Both Scenes,1,459
1423,Both Faces,0,641
1423,Both Faces,0,497
1423,Both Scenes,1,483
1423,Both Scenes,1,657
1423,Both Faces,1,687
1423,Both Scenes,1,479
1423,Both Faces,1,634
1423,Both Scenes,1,461
1423,Both Scenes,1,699
1423,Both Scenes,1,616
1423,Both Faces,1,720
1423,Both Scenes,1,602
1423,Both Scenes,1,494
1423,Relevant Faces,1,474
1423,Relevant Faces,1,626
1423,Irrelevant Scenes,1,594
1423,Relevant Faces,1,573
1423,Relevant Faces,1,499
1423,Relevant Faces,1,664
1423,Irrelevant Scenes,1,412
1423,Relevant Faces,1,625
1423,Relevant Faces,1,517
1423,Irrelevant Scenes,1,483
1423,Irrelevant Scenes,1,411
1423,Relevant Faces,1,560
1423,Irrelevant Scenes,1,442
1423,Relevant Faces,1,509
1423,Irrelevant Scenes,1,363
1423,Irrelevant Scenes,1,486
1423,Irrelevant Scenes,1,484
1423,Relevant Faces,1,575
1423,Irrelevant Scenes,1,487
1423,Irrelevant Scenes,1,461
1423,Irrelevant Faces,1,461
1423,Irrelevant Faces,1,350
1423,Relevant Scenes,1,273
1423,Irrelevant Faces,1,395
1423,Irrelevant Faces,1,419
1423,Irrelevant Faces,1,402
1423,Relevant Scenes,1,370
1423,Irrelevant Faces,1,467
1423,Irrelevant Faces,1,392
1423,Relevant Scenes,1,530
1423,Relevant Scenes,1,396
1423,Irrelevant Faces,1,370
1423,Relevant Scenes,1,331
1423,Irrelevant Faces,1,454
1423,Relevant Scenes,1,410
1423,Relevant Scenes,1,379
1423,Relevant Scenes,1,464
1423,Irrelevant Faces,1,387
1423,Relevant Scenes,1,407
1423,Relevant Scenes,1,440
1423,Both Scenes,1,380
1423,Both Scenes,1,401
1423,Both Faces,1,401
1423,Both Scenes,1,591
1423,Both Scenes,1,654
1423,Both Scenes,1,574
1423,Both Faces,1,419
1423,Both Scenes,1,576
1423,Both Faces,1,524
1423,Both Scenes,1,584
1423,Both Scenes,1,515
1423,Both Faces,1,592
1423,Both Faces,1,608
1423,Both Scenes,1,507
1423,Both Faces,0,487
1423,Both Faces,0,593
1423,Both Faces,1,634
1423,Both Scenes,1,425
1423,Both Faces,1,463
1423,Both Faces,1,700
1423,Irrelevant Scenes,1,301
1423,Irrelevant Scenes,1,411
1423,Relevant Faces,1,371
1423,Irrelevant Scenes,1,355
1423,Irrelevant Scenes,1,396
1423,Irrelevant Scenes,1,390
1423,Relevant Faces,1,456
1423,Irrelevant Scenes,1,344
1423,Relevant Faces,1,423
1423,Irrelevant Scenes,1,329
1423,Irrelevant Scenes,1,344
1423,Relevant Faces,1,602
1423,Relevant Faces,1,673
1423,Irrelevant Scenes,1,389
1423,Relevant Faces,1,548
1423,Relevant Faces,1,493
1423,Relevant Faces,1,738
1423,Irrelevant Scenes,1,412
1423,Relevant Faces,1,555
1423,Relevant Faces,1,488
1423,Relevant Scenes,1,182
1423,Relevant Scenes,1,405
1423,Irrelevant Faces,1,347
1423,Relevant Scenes,1,416
1423,Relevant Scenes,0,473
1423,Relevant Scenes,1,464
1423,Irrelevant Faces,1,385
1423,Relevant Scenes,0,470
1423,Irrelevant Faces,1,439
1423,Relevant Scenes,1,382
1423,Relevant Scenes,1,389
1423,Irrelevant Faces,1,389
1423,Irrelevant Faces,1,399
1423,Relevant Scenes,1,428
1423,Irrelevant Faces,1,423
1423,Irrelevant Faces,1,346
1423,Irrelevant Faces,1,403
1423,Relevant Scenes,0,380
1423,Irrelevant Faces,1,346
1423,Irrelevant Faces,1,367
1423,Categorize Scenes,1,442
1423,Categorize Scenes,1,493
1423,Categorize Faces,1,389
1423,Categorize Scenes,1,298
1423,Categorize Scenes,0,234
1423,Categorize Scenes,1,517
1423,Categorize Faces,1,365
1423,Categorize Scenes,1,451
1423,Categorize Faces,0,429
1423,Categorize Scenes,1,619
1423,Categorize Scenes,1,498
1423,Categorize Faces,1,548
1423,Categorize Faces,1,407
1423,Categorize Scenes,1,350
1423,Categorize Faces,1,408
1423,Categorize Faces,1,494
1423,Categorize Faces,1,386
1423,Categorize Scenes,1,404
1423,Categorize Faces,1,382
1423,Categorize Faces,1,368
1423,Irrelevant Scenes,1,202
1423,Irrelevant Scenes,1,207
1423,Relevant Faces,1,252
1423,Irrelevant Scenes,1,333
1423,Relevant Faces,1,448
1423,Relevant Faces,1,518
1423,Irrelevant Scenes,1,385
1423,Irrelevant Scenes,1,380
1423,Relevant Faces,1,585
1423,Relevant Faces,1,449
1423,Relevant Faces,1,443
1423,Irrelevant Scenes,1,345
1423,Relevant Faces,1,633
1423,Relevant Faces,1,464
1423,Relevant Faces,1,527
1423,Irrelevant Scenes,1,428
1423,Irrelevant Scenes,1,589
1423,Irrelevant Scenes,1,364
1423,Relevant Faces,1,551
1423,Irrelevant Scenes,1,718
1423,Relevant Scenes,1,280
1423,Relevant Scenes,1,481
1423,Irrelevant Faces,1,377
1423,Relevant Scenes,1,496
1423,Irrelevant Faces,1,441
1423,Irrelevant Faces,1,355
1423,Relevant Scenes,1,368
1423,Relevant Scenes,1,398
1423,Irrelevant Faces,1,364
1423,Irrelevant Faces,1,458
1423,Irrelevant Faces,1,305
1423,Relevant Scenes,1,484
1423,Irrelevant Faces,1,404
1423,Irrelevant Faces,1,436
1423,Irrelevant Faces,1,446
1423,Relevant Scenes,0,353
1423,Relevant Scenes,1,402
1423,Relevant Scenes,1,476
1423,Irrelevant Faces,1,363
1423,Relevant Scenes,1,453
1423,Categorize Scenes,1,456
1423,Categorize Scenes,1,382
1423,Categorize Faces,1,466
1423,Categorize Scenes,1,335
1423,Categorize Faces,1,455
1423,Categorize Faces,0,400
1423,Categorize Scenes,1,355
1423,Categorize Scenes,0,427
1423,Categorize Faces,1,552
1423,Categorize Faces,1,423
1423,Categorize Faces,0,409
1423,Categorize Scenes,1,397
1423,Categorize Faces,1,391
1423,Categorize Faces,1,374
1423,Categorize Faces,1,496
1423,Categorize Scenes,1,389
1423,Categorize Scenes,1,545
1423,Categorize Scenes,1,478
1423,Categorize Faces,1,387
1423,Categorize Scenes,1,468
1423,Both Scenes,1,277
1423,Both Scenes,1,388
1423,Both Faces,1,370
1423,Both Scenes,1,598
1423,Both Faces,1,595
1423,Both Faces,1,651
1423,Both Scenes,1,429
1423,Both Scenes,1,428
1423,Both Faces,1,529
1423,Both Faces,1,482
1423,Both Faces,1,562
1423,Both Scenes,1,425
1423,Both Faces,1,659
1423,Both Faces,1,522
1423,Both Faces,1,569
1423,Both Scenes,1,398
1423,Both Scenes,1,502
1423,Both Scenes,0,426
1423,Both Faces,1,540
1423,Both Scenes,1,444
1426,Irrelevant Scenes,1,494
1426,Relevant Faces,1,500
1426,Relevant Faces,0,400
1426,Irrelevant Scenes,1,627
1426,Relevant Faces,1,639
1426,Irrelevant Scenes,1,483
1426,Irrelevant Scenes,1,486
1426,Irrelevant Scenes,1,364
1426,Relevant Faces,1,757
1426,Irrelevant Scenes,1,409
1426,Irrelevant Scenes,1,511
1426,Relevant Faces,1,661
1426,Irrelevant Scenes,1,458
1426,Irrelevant Scenes,1,343
1426,Relevant Faces,1,614
1426,Relevant Faces,1,510
1426,Relevant Faces,1,663
1426,Irrelevant Scenes,1,502
1426,Relevant Faces,1,822
1426,Relevant Faces,1,708
1426,Relevant Scenes,1,329
1426,Irrelevant Faces,1,564
1426,Irrelevant Faces,1,407
1426,Relevant Scenes,1,516
1426,Irrelevant Faces,1,427
1426,Relevant Scenes,1,527
1426,Relevant Scenes,1,383
1426,Relevant Scenes,1,522
1426,Irrelevant Faces,1,494
1426,Relevant Scenes,1,476
1426,Relevant Scenes,1,533
1426,Irrelevant Faces,1,468
1426,Relevant Scenes,0,915
1426,Relevant Scenes,1,769
1426,Irrelevant Faces,1,420
1426,Irrelevant Faces,1,459
1426,Irrelevant Faces,1,416
1426,Relevant Scenes,1,567
1426,Irrelevant Faces,1,458
1426,Irrelevant Faces,1,527
1426,Categorize Scenes,1,559
1426,Categorize Faces,1,409
1426,Categorize Faces,1,415
1426,Categorize Scenes,1,470
1426,Categorize Faces,1,373
1426,Categorize Scenes,1,577
1426,Categorize Scenes,1,424
1426,Categorize Scenes,1,483
1426,Categorize Faces,1,489
1426,Categorize Scenes,1,377
1426,Categorize Scenes,1,526
1426,Categorize Faces,1,482
1426,Categorize Scenes,1,410
1426,Categorize Scenes,1,433
1426,Categorize Faces,1,476
1426,Categorize Faces,1,508
1426,Categorize Faces,1,439
1426,Categorize Scenes,1,495
1426,Categorize Faces,1,443
1426,Categorize Faces,1,454
1426,Both Scenes,1,1078
1426,Both Faces,1,808
1426,Both Faces,1,764
1426,Both Scenes,1,997
1426,Both Faces,0,973
1426,Both Scenes,1,811
1426,Both Scenes,1,731
1426,Both Scenes,1,959
1426,Both Faces,1,752
1426,Both Scenes,1,569
1426,Both Scenes,1,792
1426,Both Faces,1,924
1426,Both Scenes,1,961
1426,Both Scenes,1,730
1426,Both Faces,1,853
1426,Both Faces,1,694
1426,Both Faces,1,902
1426,Both Scenes,1,694
1426,Both Faces,1,812
1426,Both Faces,1,913
1426,Irrelevant Faces,1,401
1426,Irrelevant Faces,1,399
1426,Relevant Scenes,1,434
1426,Irrelevant Faces,1,424
1426,Irrelevant Faces,1,336
1426,Irrelevant Faces,1,385
1426,Relevant Scenes,1,463
1426,Relevant Scenes,1,667
1426,Irrelevant Faces,1,430
1426,Relevant Scenes,1,478
1426,Relevant Scenes,1,510
1426,Irrelevant Faces,1,457
1426,Relevant Scenes,1,530
1426,Relevant Scenes,1,469
1426,Relevant Scenes,1,525
1426,Irrelevant Faces,1,427
1426,Relevant Scenes,1,1161
1426,Irrelevant Faces,1,517
1426,Irrelevant Faces,1,417
1426,Relevant Scenes,1,636
1426,Categorize Faces,1,512
1426,Categorize Faces,1,484
1426,Categorize Scenes,1,532
1426,Categorize Faces,1,475
1426,Categorize Faces,1,364
1426,Categorize Faces,1,402
1426,Categorize Scenes,1,639
1426,Categorize Scenes,1,493
1426,Categorize Faces,1,387
1426,Categorize Scenes,1,394
1426,Categorize Scenes,1,422
1426,Categorize Faces,1,356
1426,Categorize Scenes,1,388
1426,Categorize Scenes,1,494
1426,Categorize Scenes,1,569
1426,Categorize Faces,1,343
1426,Categorize Scenes,1,598
1426,Categorize Faces,1,553
1426,Categorize Faces,1,472
1426,Categorize Scenes,1,485
1426,Both Faces,1,416
1426,Both Faces,1,591
1426,Both Scenes,1,667
1426,Both Faces,1,750
1426,Both Faces,1,902
1426,Both Faces,1,804
1426,Both Scenes,1,526
1426,Both Scenes,1,564
1426,Both Faces,0,783
1426,Both Scenes,1,640
1426,Both Scenes,1,716
1426,Both Faces,1,752
1426,Both Scenes,1,499
1426,Both Scenes,1,661
1426,Both Scenes,1,814
1426,Both Faces,1,769
1426,Both Scenes,1,754
1426,Both Faces,1,823
1426,Both Faces,1,616
1426,Both Scenes,1,707
1426,Relevant Faces,1,511
1426,Relevant Faces,1,633
1426,Irrelevant Scenes,1,424
1426,Relevant Faces,1,471
1426,Relevant Faces,1,743
1426,Relevant Faces,1,684
1426,Irrelevant Scenes,1,535
1426,Irrelevant Scenes,0,707
1426,Relevant Faces,0,1647
1426,Irrelevant Scenes,1,799
1426,Irrelevant Scenes,1,565
1426,Relevant Faces,1,469
1426,Irrelevant Scenes,1,465
1426,Irrelevant Scenes,1,494
1426,Irrelevant Scenes,1,537
1426,Relevant Faces,1,681
1426,Irrelevant Scenes,1,498
1426,Relevant Faces,0,431
1426,Relevant Faces,1,615
1426,Irrelevant Scenes,1,447
1426,Categorize Faces,1,425
1426,Categorize Faces,1,434
1426,Categorize Scenes,1,442
1426,Categorize Faces,1,386
1426,Categorize Faces,1,503
1426,Categorize Faces,1,420
1426,Categorize Scenes,1,586
1426,Categorize Faces,1,463
1426,Categorize Faces,1,450
1426,Categorize Scenes,1,494
1426,Categorize Scenes,1,437
1426,Categorize Faces,1,390
1426,Categorize Scenes,1,526
1426,Categorize Faces,1,348
1426,Categorize Scenes,1,482
1426,Categorize Scenes,1,478
1426,Categorize Scenes,1,534
1426,Categorize Faces,1,589
1426,Categorize Scenes,0,386
1426,Categorize Scenes,1,447
1426,Both Faces,1,1223
1426,Both Faces,1,598
1426,Both Scenes,1,566
1426,Both Faces,1,690
1426,Both Faces,1,830
1426,Both Faces,1,597
1426,Both Scenes,1,691
1426,Both Faces,1,821
1426,Both Faces,1,886
1426,Both Scenes,1,697
1426,Both Scenes,0,476
1426,Both Faces,1,1178
1426,Both Scenes,1,712
1426,Both Faces,1,865
1426,Both Scenes,1,750
1426,Both Scenes,1,651
1426,Both Scenes,1,729
1426,Both Faces,0,1406
1426,Both Scenes,1,836
1426,Both Scenes,1,704
1426,Relevant Faces,1,592
1426,Relevant Faces,1,550
1426,Irrelevant Scenes,1,489
1426,Relevant Faces,1,747
1426,Relevant Faces,1,863
1426,Relevant Faces,1,810
1426,Irrelevant Scenes,1,493
1426,Relevant Faces,1,665
1426,Relevant Faces,1,454
1426,Irrelevant Scenes,1,533
1426,Irrelevant Scenes,1,683
1426,Relevant Faces,1,773
1426,Irrelevant Scenes,1,555
1426,Relevant Faces,1,753
1426,Irrelevant Scenes,1,507
1426,Irrelevant Scenes,1,462
1426,Irrelevant Scenes,1,532
1426,Relevant Faces,1,878
1426,Irrelevant Scenes,1,409
1426,Irrelevant Scenes,1,388
1426,Irrelevant Faces,1,659
1426,Irrelevant Faces,1,494
1426,Relevant Scenes,0,682
1426,Irrelevant Faces,1,678
1426,Irrelevant Faces,1,471
1426,Irrelevant Faces,1,427
1426,Relevant Scenes,1,545
1426,Irrelevant Faces,1,434
1426,Irrelevant Faces,1,420
1426,Relevant Scenes,1,514
1426,Relevant Scenes,1,429
1426,Irrelevant Faces,1,400
1426,Relevant Scenes,1,514
1426,Irrelevant Faces,1,518
1426,Relevant Scenes,1,563
1426,Relevant Scenes,1,435
1426,Relevant Scenes,1,446
1426,Irrelevant Faces,1,456
1426,Relevant Scenes,1,606
1426,Relevant Scenes,1,579
1426,Both Scenes,1,398
1426,Both Scenes,1,498
1426,Both Faces,1,447
1426,Both Scenes,1,777
1426,Both Scenes,1,458
1426,Both Scenes,1,771
1426,Both Faces,1,971
1426,Both Scenes,0,587
1426,Both Faces,1,714
1426,Both Scenes,1,640
1426,Both Scenes,1,716
1426,Both Faces,1,816
1426,Both Faces,1,823
1426,Both Scenes,1,588
1426,Both Faces,1,784
1426,Both Faces,1,693
1426,Both Faces,1,986
1426,Both Scenes,1,726
1426,Both Faces,1,898
1426,Both Faces,1,874
1426,Irrelevant Scenes,1,765
1426,Irrelevant Scenes,1,1010
1426,Relevant Faces,1,1266
1426,Irrelevant Scenes,1,893
1426,Irrelevant Scenes,1,428
1426,Irrelevant Scenes,1,528
1426,Relevant Faces,1,584
1426,Irrelevant Scenes,1,473
1426,Relevant Faces,1,857
1426,Irrelevant Scenes,1,487
1426,Irrelevant Scenes,1,604
1426,Relevant Faces,1,853
1426,Relevant Faces,1,851
1426,Irrelevant Scenes,1,510
1426,Relevant Faces,1,762
1426,Relevant Faces,1,831
1426,Relevant Faces,1,917
1426,Irrelevant Scenes,1,488
1426,Relevant Faces,1,847
1426,Relevant Faces,1,835
1426,Relevant Scenes,1,395
1426,Relevant Scenes,1,425
1426,Irrelevant Faces,1,494
1426,Relevant Scenes,1,437
1426,Relevant Scenes,1,484
1426,Relevant Scenes,1,583
1426,Irrelevant Faces,1,479
1426,Relevant Scenes,1,1036
1426,Irrelevant Faces,1,461
1426,Relevant Scenes,1,393
1426,Relevant Scenes,1,554
1426,Irrelevant Faces,1,452
1426,Irrelevant Faces,1,446
1426,Relevant Scenes,1,588
1426,Irrelevant Faces,1,428
1426,Irrelevant Faces,1,473
1426,Irrelevant Faces,1,442
1426,Relevant Scenes,1,533
1426,Irrelevant Faces,1,443
1426,Irrelevant Faces,1,420
1426,Categorize Scenes,1,459
1426,Categorize Scenes,1,484
1426,Categorize Faces,1,451
1426,Categorize Scenes,1,478
1426,Categorize Scenes,1,512
1426,Categorize Scenes,1,428
1426,Categorize Faces,1,361
1426,Categorize Scenes,1,551
1426,Categorize Faces,1,533
1426,Categorize Scenes,1,369
1426,Categorize Scenes,1,441
1426,Categorize Faces,1,541
1426,Categorize Faces,1,466
1426,Categorize Scenes,1,379
1426,Categorize Faces,1,371
1426,Categorize Faces,1,500
1426,Categorize Faces,1,451
1426,Categorize Scenes,1,402
1426,Categorize Faces,1,440
1426,Categorize Faces,1,363
1426,Irrelevant Scenes,1,397
1426,Irrelevant Scenes,1,369
1426,Relevant Faces,1,357
1426,Irrelevant Scenes,1,405
1426,Relevant Faces,1,534
1426,Relevant Faces,1,590
1426,Irrelevant Scenes,1,439
1426,Irrelevant Scenes,1,416
1426,Relevant Faces,1,485
1426,Relevant Faces,1,514
1426,Relevant Faces,1,709
1426,Irrelevant Scenes,1,433
1426,Relevant Faces,1,446
1426,Relevant Faces,1,560
1426,Relevant Faces,1,734
1426,Irrelevant Scenes,1,464
1426,Irrelevant Scenes,1,474
1426,Irrelevant Scenes,1,528
1426,Relevant Faces,1,618
1426,Irrelevant Scenes,1,414
1426,Relevant Scenes,1,505
1426,Relevant Scenes,1,365
1426,Irrelevant Faces,1,514
1426,Relevant Scenes,1,506
1426,Irrelevant Faces,1,471
1426,Irrelevant Faces,1,421
1426,Relevant Scenes,1,450
1426,Relevant Scenes,1,506
1426,Irrelevant Faces,1,451
1426,Irrelevant Faces,1,420
1426,Irrelevant Faces,1,399
1426,Relevant Scenes,1,606
1426,Irrelevant Faces,1,377
1426,Irrelevant Faces,1,360
1426,Irrelevant Faces,1,421
1426,Relevant Scenes,1,583
1426,Relevant Scenes,1,541
1426,Relevant Scenes,1,473
1426,Irrelevant Faces,1,402
1426,Relevant Scenes,1,581
1426,Categorize Scenes,0,753
1426,Categorize Scenes,1,423
1426,Categorize Faces,1,520
1426,Categorize Scenes,1,396
1426,Categorize Faces,1,351
1426,Categorize Faces,1,394
1426,Categorize Scenes,1,481
1426,Categorize Scenes,1,516
1426,Categorize Faces,1,367
1426,Categorize Faces,1,393
1426,Categorize Faces,1,385
1426,Categorize Scenes,1,630
1426,Categorize Faces,1,395
1426,Categorize Faces,1,439
1426,Categorize Faces,1,369
1426,Categorize Scenes,1,508
1426,Categorize Scenes,1,796
1426,Categorize Scenes,1,637
1426,Categorize Faces,1,830
1426,Categorize Scenes,1,608
1426,Both Scenes,1,485
1426,Both Scenes,1,365
1426,Both Faces,1,618
1426,Both Scenes,1,593
1426,Both Faces,1,729
1426,Both Faces,1,645
1426,Both Scenes,1,598
1426,Both Scenes,1,756
1426,Both Faces,1,756
1426,Both Faces,1,920
1426,Both Faces,1,528
1426,Both Scenes,1,879
1426,Both Faces,1,857
1426,Both Faces,1,816
1426,Both Faces,1,988
1426,Both Scenes,1,864
1426,Both Scenes,1,678
1426,Both Scenes,1,835
1426,Both Faces,1,840
1426,Both Scenes,1,775
1427,Irrelevant Scenes,1,738
1427,Relevant Faces,0,731
1427,Relevant Faces,1,934
1427,Irrelevant Scenes,1,551
1427,Relevant Faces,1,617
1427,Irrelevant Scenes,1,433
1427,Irrelevant Scenes,1,544
1427,Irrelevant Scenes,1,558
1427,Relevant Faces,1,793
1427,Irrelevant Scenes,1,586
1427,Irrelevant Scenes,1,512
1427,Relevant Faces,1,635
1427,Irrelevant Scenes,1,516
1427,Irrelevant Scenes,1,524
1427,Relevant Faces,1,566
1427,Relevant Faces,1,1170
1427,Relevant Faces,1,660
1427,Irrelevant Scenes,1,556
1427,Relevant Faces,1,726
1427,Relevant Faces,1,664
1427,Relevant Scenes,1,662
1427,Irrelevant Faces,1,702
1427,Irrelevant Faces,1,369
1427,Relevant Scenes,1,665
1427,Irrelevant Faces,1,509
1427,Relevant Scenes,1,394
1427,Relevant Scenes,1,748
1427,Relevant Scenes,1,494
1427,Irrelevant Faces,1,582
1427,Relevant Scenes,1,501
1427,Relevant Scenes,1,548
1427,Irrelevant Faces,1,587
1427,Relevant Scenes,1,310
1427,Relevant Scenes,1,706
1427,Irrelevant Faces,1,504
1427,Irrelevant Faces,1,537
1427,Irrelevant Faces,1,536
1427,Relevant Scenes,1,612
1427,Irrelevant Faces,1,686
1427,Irrelevant Faces,0,339
1427,Categorize Scenes,0,837
1427,Categorize Faces,1,384
1427,Categorize Faces,1,526
1427,Categorize Scenes,1,668
1427,Categorize Faces,1,727
1427,Categorize Scenes,1,662
1427,Categorize Scenes,1,557
1427,Categorize Scenes,1,458
1427,Categorize Faces,0,342
1427,Categorize Scenes,1,751
1427,Categorize Scenes,1,594
1427,Categorize Faces,1,653
1427,Categorize Scenes,1,1076
1427,Categorize Scenes,1,653
1427,Categorize Faces,1,785
1427,Categorize Faces,1,531
1427,Categorize Faces,1,380
1427,Categorize Scenes,1,517
1427,Categorize Faces,1,344
1427,Categorize Faces,0,343
1427,Both Scenes,0,788
1427,Both Faces,1,1269
1427,Both Faces,1,628
1427,Both Scenes,1,848
1427,Both Faces,1,737
1427,Both Scenes,1,438
1427,Both Scenes,1,760
1427,Both Scenes,1,601
1427,Both Faces,1,591
1427,Both Scenes,1,475
1427,Both Scenes,1,996
1427,Both Faces,0,616
1427,Both Scenes,1,626
1427,Both Scenes,1,859
1427,Both Faces,1,506
1427,Both Faces,1,592
1427,Both Faces,1,639
1427,Both Scenes,1,867
1427,Both Faces,1,525
1427,Both Faces,1,562
1427,Irrelevant Faces,1,1012
1427,Irrelevant Faces,1,369
1427,Relevant Scenes,1,297
1427,Irrelevant Faces,1,521
1427,Irrelevant Faces,1,448
1427,Irrelevant Faces,1,389
1427,Relevant Scenes,1,557
1427,Relevant Scenes,1,449
1427,Irrelevant Faces,1,606
1427,Relevant Scenes,1,510
1427,Relevant Scenes,1,341
1427,Irrelevant Faces,1,486
1427,Relevant Scenes,1,558
1427,Relevant Scenes,1,844
1427,Relevant Scenes,1,542
1427,Irrelevant Faces,1,494
1427,Relevant Scenes,1,636
1427,Irrelevant Faces,1,608
1427,Irrelevant Faces,1,468
1427,Relevant Scenes,1,503
1427,Categorize Faces,1,316
1427,Categorize Faces,1,524
1427,Categorize Scenes,1,514
1427,Categorize Faces,1,559
1427,Categorize Faces,1,505
1427,Categorize Faces,1,467
1427,Categorize Scenes,1,554
1427,Categorize Scenes,1,507
1427,Categorize Faces,1,503
1427,Categorize Scenes,0,508
1427,Categorize Scenes,1,652
1427,Categorize Faces,1,543
1427,Categorize Scenes,1,915
1427,Categorize Scenes,1,508
1427,Categorize Scenes,1,612
1427,Categorize Faces,1,501
1427,Categorize Scenes,1,537
1427,Categorize Faces,1,534
1427,Categorize Faces,1,644
1427,Categorize Scenes,1,576
1427,Both Faces,1,1011
1427,Both Faces,1,459
1427,Both Scenes,0,522
1427,Both Faces,0,630
1427,Both Faces,1,754
1427,Both Faces,1,599
1427,Both Scenes,1,1076
